"Distance [mm]"	"nb []"
19.6615365610955	0.46716737980535
19.7745338976535	0.467239996058349
19.8875312342115	0.467257632418959
20.0005285707696	0.467266998447288
20.1135259073276	0.467297186645906
20.2265232438856	0.467349273097877
20.3395205804436	0.467424321553383
20.4525179170016	0.467523383051422
20.5655152535597	0.467647495544818
20.6785125901177	0.46779768352868
20.7915099266757	0.467913044452218
20.9045072632337	0.467930546001907
21.0175045997917	0.467950044642678
21.1305019363498	0.467970970614684
21.2434992729078	0.46799277566542
21.3564966094658	0.468014933307564
21.4694939460238	0.468036939063895
21.5824912825818	0.468058310699186
21.6954886191399	0.468079525593046
21.8084859556979	0.468125586697037
21.9214832922559	0.468177762757894
22.0344806288139	0.468235603801633
22.1474779653719	0.468298670888422
22.26047530193	0.468366536355598
22.373472638488	0.468438784053042
